transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T9882,U004,2021-12-16,Expense,Rent,29728.0,Card,Chennai,
T4453,U149,2021-12-16,Expense,Rent,34972.0,Card,Delhi,
T12958,U051,2021-12-16,Income,Investment,19404.0,Bank Transfer,Delhi,
T13294,U114,2023-10-31,Expense,Rent,9814.0,Cash,Kolkata,
T5391,U095,2021-12-16,Expense,Rent,15273.0,Cash,Unknown,
T11689,U005,2021-12-16,Expense,Rent,13391.0,Bank Transfer,Ahmedabad,
T1685,U015,2021-11-04,Expense,Travel,1536.0,Bank Transfer,Lucknow,
T13468,U079,2021-12-16,Expense,Education,6413.0,Cash,Ahmedabad,
T0539,U072,2021-12-16,Expense,Food,4046.0,Upi,Lucknow,
T1494,U043,2021-12-16,Expense,Utilities,799.0,Cash,Ahmedabad,
T13791,U112,2021-12-16,Expense,Travel,676.0,Upi,Pune,
T13881,U103,2021-12-16,Income,Bonus,55142.0,Card,Bangalore,
T1940,U088,2021-12-16,Expense,Food,678.0,Nan,Chennai,
T7589,U081,2023-02-03,Expense,Travel,7054.0,Upi,Bangalore,
T10175,U065,2021-12-16,Expense,Health,5833.0,Card,Pune,
T9571,U080,2023-07-14,Expense,Rent,9116.0,Upi,Unknown,
T10362,U128,2021-12-16,Expense,Travel,5930.0,Upi,Hyderabad,
T6164,U090,2021-12-16,Expense,Food,3283.0,Upi,Kolkata,
T8369,U076,2021-12-16,Expense,Education,8621.0,Cash,Chennai,
T1309,U098,2021-12-16,Expense,Utilities,7224.0,Nan,Pune,
T0582,U090,2021-12-16,Expense,Entertainment,9782.0,Bank Transfer,Mumbai,
T8729,U132,2021-12-16,Expense,Rent,5889.0,Card,Bangalore,
T4175,U014,2022-02-09,Expense,Entertainment,4213.0,Upi,Delhi,
T11778,U034,2021-12-16,Expense,Entertainment,474.0,Card,Kolkata,
T1559,U057,2021-12-16,Expense,Food,2484.0,Bank Transfer,Jaipur,
T3671,U005,2021-12-16,Expense,Rent,10276.0,Card,Delhi,
T6046,U049,2024-01-04,Expense,Education,1355.0,Upi,Jaipur,
T12992,U038,2021-12-16,Expense,Food,8939.0,Upi,Hyderabad,
T1562,U149,2023-11-22,Expense,Education,9476.0,Bank Transfer,Ahmedabad,
T3667,U140,2021-12-16,Expense,Entertainment,7781.0,Bank Transfer,Lucknow,
T13403,U002,2021-12-16,Expense,Education,8199.0,Cash,Jaipur,
T6489,U035,2023-05-10,Expense,Travel,5918.0,Cash,Bangalore,
T3698,U142,2021-12-16,Income,Others,35988.0,Card,Delhi,
T12454,U068,2021-12-16,Expense,Health,3990.0,Upi,Mumbai,
T7566,U024,2022-01-31,Expense,Food,3937.0,Bank Transfer,Hyderabad,
T0802,U106,2023-12-24,Expense,Entertainment,4771.0,Cash,Kolkata,
T1518,U098,2021-12-16,Expense,Entertainment,4172.0,Cash,Delhi,
T1920,U004,2021-12-16,Expense,Rent,9438.0,Upi,Hyderabad,
T8718,U003,2021-12-16,Expense,Food,2978.0,Card,Pune,
T9684,U117,2021-12-16,Expense,Food,3929.0,Bank Transfer,Bangalore,
T4578,U033,2021-12-16,Expense,Travel,5634.0,Card,Delhi,
T6058,U043,2022-10-14,Expense,Rent,45761.0,Card,Bangalore,
T5876,U103,2021-12-16,Expense,Food,5735.0,Upi,Mumbai,
T10549,U099,2021-06-21,Expense,Travel,7219.0,Card,Pune,
T1594,U112,2023-07-19,Income,Bonus,42662.0,Nan,Kolkata,
T7175,U117,2021-12-16,Expense,Rent,2088.0,Card,Ahmedabad,
T0038,U055,2022-06-08,Expense,Food,6329.0,Upi,Mumbai,
T10021,U116,2021-12-16,Expense,Entertainment,5427.0,Bank Transfer,Ahmedabad,
T8235,U046,2021-12-16,Expense,Food,2291.0,Upi,Lucknow,
T11808,U146,2022-04-05,Income,Salary,50347.0,Cash,Jaipur,
T1904,U145,2021-03-01,Expense,Food,2560.0,Bank Transfer,Bangalore,
T13997,U086,2021-12-16,Expense,Utilities,4593.0,Upi,Pune,
T9241,U121,2021-09-20,Expense,Rent,3269.0,Nan,Hyderabad,
T0813,U028,2023-05-21,Expense,Food,4978.0,Card,Hyderabad,
T0479,U131,2021-12-16,Expense,Food,1813.0,Upi,Lucknow,
T9722,U135,2021-12-16,Expense,Travel,5676.0,Card,Jaipur,
T4138,U092,2021-12-16,Expense,Rent,48145.0,Card,Pune,
T6090,U131,2021-12-16,Income,Others,62697.0,Card,Bangalore,
T8427,U134,2021-12-16,Expense,Utilities,9156.0,Card,Hyderabad,
T3881,U134,2021-12-16,Expense,Rent,9614.0,Upi,Chennai,
T0566,U140,2021-12-16,Income,Others,248568.0,Card,Jaipur,
T0940,U034,2021-12-16,Expense,Savings,5059.0,Nan,Lucknow,
T6444,U082,2022-10-08,Expense,Education,7280.0,Card,Unknown,
T6141,U129,2024-09-16,Expense,Travel,2345.0,Bank Transfer,Kolkata,
T11676,U067,2021-03-26,Expense,Entertainment,8677.0,Upi,Hyderabad,
T13375,U136,2021-12-16,Expense,Food,2160.0,Card,Hyderabad,
T2941,U124,2021-12-16,Income,Bonus,22339.0,Cash,Ahmedabad,
T2546,U027,2021-12-16,Expense,Food,9979.0,Upi,Pune,
T11011,U051,2024-10-01,Expense,Utilities,6700.0,Card,Unknown,
T8410,U060,2023-06-15,Expense,Rent,1852.0,Cash,Ahmedabad,
T8791,U004,2021-12-16,Expense,Savings,5377.0,Cash,Chennai,
T10864,U024,2021-12-16,Expense,Savings,7392.0,Card,Lucknow,
T7902,U046,2021-12-16,Expense,Utilities,9741.0,Upi,Mumbai,
T3955,U003,2021-12-16,Expense,Travel,1681.0,Card,Chennai,
T9467,U122,2022-09-17,Expense,Food,4041.0,Bank Transfer,Delhi,
T9495,U010,2023-06-02,Expense,Nan,6607.0,Upi,Delhi,
T10384,U125,2021-12-16,Expense,Food,1023.0,Nan,Chennai,
T13708,U064,2023-04-24,Income,Bonus,19377.0,Cash,Delhi,
T10053,U131,2021-12-16,Expense,Health,9944.0,Upi,Chennai,
T12330,U061,2021-12-16,Expense,Entertainment,9816.0,Card,Mumbai,
T13948,U113,2021-12-16,Expense,Others,8979.0,Cash,Ahmedabad,
T0840,U105,2021-12-16,Expense,Travel,6579.0,Cash,Pune,
T7486,U025,2021-12-16,Expense,Food,5918.0,Upi,Pune,
T11621,U064,2021-12-16,Expense,Travel,6668.0,Card,Ahmedabad,
T4547,U097,2021-12-16,Expense,Health,2407.0,Cash,Jaipur,
T0661,U052,2021-12-16,Income,Freelance,71587.0,Bank Transfer,Lucknow,
T0653,U129,2023-02-06,Income,Bonus,59790.0,Upi,Chennai,
T11406,U131,2021-12-16,Income,Bonus,18816.0,Card,Lucknow,
T7999,U088,2021-12-16,Expense,Food,2548.0,Cash,Bangalore,
T6551,U032,2021-12-16,Income,Freelance,63775.0,Card,Lucknow,
T1751,U145,2023-08-21,Expense,Health,325.0,Cash,Chennai,
T13856,U077,2021-12-16,Income,Others,17694.0,Bank Transfer,Ahmedabad,
T2157,U148,2021-12-16,Expense,Rent,9019.0,Card,Jaipur,
T7815,U147,2021-12-16,Income,Investment,67233.0,Cash,Lucknow,
T10450,U075,2021-12-16,Expense,Rent,5147.0,Card,Kolkata,
T10586,U063,2021-12-16,Expense,Food,922.0,Card,Pune,
T11561,U085,2021-12-16,Expense,Travel,3178.0,Upi,Ahmedabad,
T4189,U145,2021-12-16,Expense,Rent,2112.0,Nan,Kolkata,
T5142,U030,2021-12-16,Expense,Utilities,4635.0,Card,Kolkata,
T7047,U007,2021-12-16,Expense,Education,3122.0,Card,Lucknow,
T7286,U144,2021-12-16,Income,Bonus,76998.0,Card,Mumbai,
T2381,U123,2021-12-16,Expense,Rent,5918.0,Cash,Bangalore,
T4558,U079,2021-12-16,Expense,Food,4394.0,Nan,Bangalore,
T1436,U040,2021-12-16,Expense,Food,3663.0,Bank Transfer,Jaipur,
T7831,U048,2021-09-06,Income,Others,63251.0,Card,Unknown,
T12764,U076,2021-12-16,Expense,Health,179.0,Upi,Mumbai,
T13667,U127,2021-12-16,Expense,Food,3471.0,Upi,Hyderabad,
T12777,U142,2022-04-23,Expense,Food,195.0,Upi,Lucknow,
T3170,U042,2021-12-16,Income,Bonus,44914.0,Bank Transfer,Lucknow,
T2549,U101,2021-12-16,Expense,Rent,6768.0,Cash,Delhi,
T9668,U068,2021-12-16,Expense,Utilities,9021.0,Bank Transfer,Hyderabad,
T8523,U064,2021-12-16,Expense,Travel,6024.0,Bank Transfer,Mumbai,
T12822,U049,2021-12-16,Expense,Food,4300.0,Bank Transfer,Delhi,
T6652,U147,2021-12-16,Expense,Travel,2386.0,Nan,Delhi,
T2336,U144,2021-03-05,Expense,Travel,404.0,Bank Transfer,Unknown,
T13834,U091,2024-12-09,Expense,Entertainment,6921.0,Bank Transfer,Delhi,
T8310,U150,2023-07-29,Expense,Food,8512.0,Cash,Ahmedabad,
T11059,U112,2021-12-16,Expense,Edu,5918.0,Bank Transfer,Lucknow,
T6469,U102,2021-12-16,Expense,Travel,1416.0,Card,Unknown,
T8469,U113,2021-12-16,Expense,Rent,32952.0,Bank Transfer,Pune,
T3376,U045,2024-04-05,Income,Investment,44601.0,Card,Jaipur,
T7940,U022,2021-12-16,Expense,Rent,8736.0,Card,Pune,
T12826,U049,2021-12-16,Expense,Food,235.0,Cash,Jaipur,
T3023,U014,2021-12-16,Expense,Edu,3588.0,Bank Transfer,Jaipur,
T12125,U067,2021-12-16,Expense,Food,4113.0,Upi,Lucknow,
T2989,U113,2022-07-27,Expense,Travel,1050.0,Cash,Ahmedabad,
T6708,U071,2021-12-16,Income,Bonus,38205.0,Upi,Kolkata,
T5247,U017,2021-12-16,Expense,Entertainment,9194.0,Card,Bangalore,
T5112,U095,2023-10-15,Expense,Utilities,5918.0,Upi,Delhi,
T8711,U048,2024-07-31,Expense,Health,8483.0,Bank Transfer,Bangalore,
T4378,U026,2021-07-12,Expense,Utilities,2766.0,Card,Hyderabad,
T11317,U056,2021-12-16,Expense,Rent,9917.0,Card,Mumbai,
T10004,U093,2021-12-16,Income,Bonus,56084.0,Bank Transfer,Mumbai,
T8957,U028,2021-12-16,Expense,Utilities,5476.0,Cash,Jaipur,
T2753,U105,2021-12-16,Expense,Education,9290.0,Card,Mumbai,
T0466,U062,2021-12-16,Expense,Savings,578.0,Upi,Ahmedabad,
T9846,U085,2021-07-31,Expense,Travel,6780.0,Bank Transfer,Hyderabad,
T2472,U126,2021-12-16,Expense,Food,5918.0,Cash,Delhi,
T11252,U094,2021-12-16,Income,Investment,39948.0,Bank Transfer,Jaipur,
T4500,U100,2024-09-23,Expense,Education,8108.0,Bank Transfer,Lucknow,
T10389,U016,2022-05-05,Expense,Health,5533.0,Upi,Hyderabad,
T5559,U124,2023-08-06,Expense,Education,2506.0,Cash,Jaipur,
T12545,U123,2024-05-11,Expense,Rent,5276.0,Cash,Lucknow,
T3176,U141,2022-12-13,Expense,Rent,39024.0,Card,Delhi,
T3837,U077,2023-02-05,Expense,Travel,8285.0,Cash,Chennai,
T8514,U036,2021-12-16,Expense,Rent,8250.0,Nan,Mumbai,
T8308,U015,2021-12-16,Expense,Food,8413.0,Cash,Unknown,
T4973,U038,2021-12-16,Expense,Food,3579.0,Card,Jaipur,
T10078,U104,2024-07-01,Expense,Food,1972.0,Upi,Delhi,
T11480,U064,2022-12-09,Expense,Education,5918.0,Cash,Lucknow,
T1393,U138,2021-12-16,Expense,Food,232.0,Cash,Lucknow,
T1876,U120,2022-02-22,Income,Bonus,75496.0,Upi,Pune,
T8135,U056,2021-12-16,Expense,Utilities,6351.0,Card,Unknown,
T5140,U091,2021-12-16,Expense,Entertainment,1313.0,Upi,Pune,
T12073,U039,2021-12-16,Expense,Rent,387.0,Card,Hyderabad,
T12701,U017,2021-12-16,Expense,Health,2407.0,Card,Lucknow,
T3877,U002,2021-12-16,Expense,Travel,3999.0,Card,Kolkata,
T3286,U080,2024-08-22,Income,Freelance,60670.0,Cash,Unknown,
T11601,U073,2021-08-13,Expense,Utilities,2585.0,Upi,Pune,
T7846,U055,2023-05-14,Expense,Education,4227.0,Cash,Unknown,
T6024,U121,2021-12-16,Expense,Rent,12417.0,Card,Hyderabad,
T1749,U024,2023-12-17,Income,Investment,40858.0,Upi,Kolkata,
T11574,U013,2022-03-29,Expense,Food,2845.0,Cash,Bangalore,
T13106,U147,2021-12-16,Expense,Food,7932.0,Cash,Chennai,
T3387,U129,2021-09-01,Income,Others,25243.0,Card,Unknown,
T4221,U116,2021-01-29,Expense,Food,479.0,Cash,Lucknow,
T0569,U045,2021-12-16,Expense,Others,5063.0,Bank Transfer,Lucknow,
T8649,U018,2021-03-16,Expense,Food,8067.0,Nan,Hyderabad,
T7523,U120,2021-12-16,Expense,Others,9734.0,Bank Transfer,Mumbai,
T11043,U111,2021-12-16,Income,Investment,157969.0,Upi,Mumbai,
T10987,U076,2024-12-09,Expense,Education,8335.0,Cash,Mumbai,
T11329,U008,2021-12-16,Expense,Food,7477.0,Cash,Hyderabad,
T5470,U072,2021-12-16,Income,Bonus,77877.0,Card,Delhi,
T8398,U061,2021-12-16,Expense,Food,230.0,Bank Transfer,Pune,
T7828,U059,2021-12-16,Expense,Utilities,4165.0,Card,Ahmedabad,
T9944,U143,2021-12-16,Expense,Food,4469.0,Bank Transfer,Bangalore,
T0187,U092,2021-12-16,Income,Salary,33995.0,Cash,Kolkata,
T11992,U004,2021-02-13,Expense,Travel,2391.0,Card,Bangalore,
T8385,U106,2024-12-09,Income,Salary,40631.0,Bank Transfer,Pune,
T4041,U112,2021-12-16,Expense,Nan,7695.0,Upi,Unknown,
T10725,U134,2022-11-29,Expense,Edu,2816.0,Card,Hyderabad,
T4695,U030,2021-05-12,Expense,Food,3502.0,Nan,Mumbai,
T4784,U011,2021-12-16,Expense,Food,222.0,Nan,Mumbai,
T10328,U026,2021-12-16,Expense,Savings,6214.0,Cash,Ahmedabad,
T5682,U027,2022-08-02,Expense,Rent,8810.0,Cash,Pune,
T8500,U117,2021-12-16,Income,Freelance,511549.0,Upi,Jaipur,
T5443,U044,2023-05-28,Expense,Food,6167.0,Cash,Hyderabad,
T13279,U008,2022-05-20,Income,Others,74525.0,Card,Jaipur,
T3150,U025,2024-03-07,Income,Freelance,33351.0,Upi,Pune,
T2918,U072,2021-12-16,Expense,Utilities,7362.0,Cash,Jaipur,
T13681,U080,2021-12-16,Expense,Travel,2207.0,Cash,Lucknow,
T5781,U065,2021-12-16,Expense,Savings,5743.0,Upi,Lucknow,
T0736,U081,2021-12-16,Expense,Travel,665.0,Cash,Unknown,
T1128,U140,2022-08-15,Expense,Education,2979.0,Cash,Bangalore,
T9459,U067,2021-12-16,Expense,Entertainment,7995.0,Cash,Bangalore,
T2035,U066,2021-12-16,Expense,Food,7805.0,Cash,Bangalore,
T2652,U036,2021-12-16,Expense,Savings,999999.0,Bank Transfer,Lucknow,
T13789,U123,2021-12-16,Expense,Rent,3902.0,Card,Pune,
T7696,U069,2022-07-01,Expense,Savings,2059.0,Bank Transfer,Jaipur,
T0671,U064,2021-01-19,Expense,Food,1768.0,Bank Transfer,Bangalore,
T12751,U113,2021-12-16,Expense,Travel,7470.0,Card,Bangalore,
T4929,U123,2021-12-16,Expense,Health,8718.0,Cash,Lucknow,
T6242,U121,2021-12-16,Expense,Food,2721.0,Upi,Bangalore,
T9064,U117,2021-12-16,Expense,Rent,7200.0,Nan,Mumbai,
T7275,U016,2022-06-24,Income,Freelance,45702.0,Upi,Jaipur,
T10524,U104,2023-04-25,Expense,Rent,6023.0,Cash,Jaipur,
T13963,U149,2021-12-16,Expense,Food,5085.0,Cash,Pune,
T1740,U011,2021-12-16,Income,Others,18229.0,Upi,Ahmedabad,
T0320,U045,2021-12-16,Expense,Travel,5034.0,Cash,Lucknow,
T7448,U011,2021-04-19,Expense,Rent,9386.0,Cash,Hyderabad,
T13497,U034,2023-08-06,Income,Salary,36713.0,Card,Hyderabad,
T0706,U074,2024-03-13,Expense,Travel,9189.0,Cash,Delhi,
T11467,U058,2021-12-16,Expense,Food,4129.0,Cash,Mumbai,
T12562,U077,2021-12-16,Expense,Utilities,1947.0,Upi,Kolkata,
T1588,U024,2021-12-16,Expense,Entertainment,4200.0,Upi,Delhi,
T8798,U059,2021-12-16,Expense,Entertainment,5519.0,Upi,Jaipur,
T6915,U054,2021-12-16,Expense,Rent,5990.0,Bank Transfer,Lucknow,
T1988,U148,2021-12-16,Expense,Rent,32169.0,Card,Kolkata,
T2305,U017,2021-12-16,Income,Others,73108.0,Upi,Hyderabad,
T11488,U060,2022-10-11,Expense,Education,9420.0,Cash,Bangalore,
T1704,U019,2021-12-16,Income,Bonus,33482.0,Card,Lucknow,
T5950,U082,2021-12-16,Expense,Others,4290.0,Cash,Mumbai,
T5833,U016,2021-12-16,Expense,Food,938.0,Upi,Delhi,
T5207,U073,2021-12-16,Expense,Rent,436.0,Cash,Jaipur,
T8120,U118,2021-12-16,Income,Investment,55932.0,Bank Transfer,Chennai,
T7067,U102,2021-12-16,Expense,Travel,1363.0,Upi,Chennai,
T7794,U149,2021-12-16,Expense,Travel,5615.0,Cash,Bangalore,
T4424,U034,2021-12-16,Expense,Travel,355.0,Upi,Ahmedabad,
T0252,U018,2022-08-17,Expense,Food,1588.0,Cash,Kolkata,
T4645,U072,2021-12-16,Expense,Rent,30779.0,Bank Transfer,Mumbai,
T4685,U081,2021-12-16,Expense,Travel,4072.0,Cash,Chennai,
T4043,U058,2021-04-18,Expense,Entertainment,8886.0,Cash,Hyderabad,
T13653,U004,2022-12-03,Expense,Utilities,4890.0,Nan,Mumbai,
T8604,U072,2021-12-16,Expense,Entertainment,5918.0,Bank Transfer,Chennai,
T8128,U142,2021-12-16,Expense,Food,6532.0,Upi,Mumbai,
T4070,U018,2021-04-15,Income,Others,26564.0,Cash,Mumbai,
T4493,U068,2022-10-19,Expense,Utilities,8220.0,Bank Transfer,Chennai,
T7203,U066,2022-03-11,Expense,Food,7260.0,Bank Transfer,Unknown,
T0708,U018,2021-12-16,Expense,Travel,1167.0,Card,Bangalore,
T1264,U148,2021-12-16,Expense,Food,9365.0,Cash,Chennai,
T1025,U074,2021-12-16,Income,Freelance,51393.0,Bank Transfer,Ahmedabad,
T2296,U037,2024-07-11,Expense,Travel,2608.0,Nan,Jaipur,
T0549,U049,2023-05-17,Expense,Travel,1855.0,Card,Unknown,
T10851,U090,2021-11-13,Expense,Rent,23592.0,Cash,Hyderabad,
T8997,U071,2021-04-13,Expense,Entertainment,4097.0,Bank Transfer,Chennai,
T13095,U123,2021-12-16,Expense,Rent,27897.0,Nan,Kolkata,
T13223,U019,2021-12-16,Expense,Travel,2206.0,Upi,Lucknow,
T12434,U069,2021-12-16,Expense,Food,6064.0,Upi,Pune,
T9032,U064,2023-09-30,Expense,Food,5918.0,Upi,Chennai,
T0821,U149,2024-11-23,Expense,Utilities,1954.0,Card,Jaipur,
T0766,U087,2021-12-16,Expense,Education,7621.0,Upi,Jaipur,
T12075,U035,2021-12-16,Expense,Food,1156.0,Cash,Lucknow,
T2955,U137,2021-12-16,Expense,Travel,8204.0,Upi,Unknown,
T3923,U025,2021-12-16,Expense,Rent,27034.0,Cash,Unknown,
T11176,U131,2023-02-03,Expense,Travel,8929.0,Cash,Ahmedabad,
T9206,U012,2022-05-06,Income,Salary,17856.0,Cash,Mumbai,
T4395,U008,2023-04-07,Expense,Travel,8630.0,Bank Transfer,Pune,
T7563,U148,2021-12-16,Expense,Rent,47690.0,Bank Transfer,Jaipur,
T9380,U120,2022-04-14,Income,Others,46791.0,Bank Transfer,Hyderabad,
T7731,U076,2021-12-16,Expense,Utilities,1601.0,Upi,Chennai,
T10255,U053,2021-12-16,Income,Others,31321.0,Bank Transfer,Bangalore,
T8610,U038,2024-10-12,Expense,Rent,3710.0,Cash,Pune,
T10323,U016,2021-12-16,Expense,Edu,5734.0,Upi,Bangalore,
T9971,U087,2021-12-16,Expense,Entertainment,2795.0,Upi,Pune,
T13335,U029,2021-12-16,Income,Salary,45040.0,Cash,Lucknow,
T13651,U010,2021-12-16,Expense,Education,2596.0,Bank Transfer,Mumbai,
T3385,U037,2021-12-16,Expense,Rent,552.0,Card,Jaipur,
T9853,U059,2021-12-16,Expense,Food,7344.0,Bank Transfer,Lucknow,
T13718,U038,2022-11-19,Expense,Rent,8629.0,Upi,Delhi,
T8159,U061,2021-09-24,Income,Salary,13923.0,Card,Pune,
T10075,U131,2021-12-16,Expense,Rent,11474.0,Upi,Mumbai,
T1212,U104,2021-12-16,Expense,Travel,4398.0,Bank Transfer,Ahmedabad,
T10217,U029,2024-09-01,Expense,Travel,3064.0,Upi,Bangalore,
T5110,U116,2021-12-16,Expense,Rent,7733.0,Cash,Delhi,
T5471,U115,2021-12-16,Expense,Rent,3243.0,Card,Lucknow,
T9260,U148,2021-12-16,Expense,Travel,5177.0,Bank Transfer,Jaipur,
T8213,U146,2021-12-16,Expense,Nan,5918.0,Bank Transfer,Kolkata,
T11592,U146,2023-08-22,Expense,Travel,1661.0,Card,Kolkata,
T13218,U049,2024-07-31,Expense,Travel,1701.0,Card,Bangalore,
T4470,U049,2024-04-21,Expense,Rent,8034.0,Bank Transfer,Kolkata,
T6540,U088,2021-12-16,Expense,Food,2342.0,Card,Unknown,
T13473,U084,2023-01-30,Expense,Rent,12318.0,Upi,Bangalore,
T7722,U067,2021-12-16,Expense,Entertainment,6373.0,Card,Delhi,
T11094,U002,2024-09-12,Expense,Health,9538.0,Bank Transfer,Pune,
T12912,U084,2022-01-03,Expense,Utilities,1153.0,Upi,Mumbai,
T5633,U150,2023-12-13,Expense,Savings,3478.0,Bank Transfer,Pune,
T8092,U092,2021-11-16,Expense,Rent,38338.0,Card,Ahmedabad,
T1565,U088,2024-02-10,Expense,Food,1182.0,Card,Hyderabad,
T6791,U141,2021-12-16,Expense,Entertainment,8980.0,Cash,Hyderabad,
T9104,U031,2021-12-16,Expense,Rent,6403.0,Bank Transfer,Kolkata,
T4300,U098,2021-12-16,Expense,Rent,2577.0,Upi,Pune,
T1208,U049,2021-12-16,Expense,Education,1256.0,Cash,Hyderabad,
T11346,U068,2022-05-29,Expense,Food,1730.0,Nan,Hyderabad,
T5353,U128,2021-08-28,Expense,Entertainment,7052.0,Card,Delhi,
T10336,U147,2021-12-16,Expense,Food,4813.0,Card,Unknown,
T2102,U085,2021-12-16,Expense,Health,1339.0,Card,Lucknow,
T9433,U141,2023-05-04,Expense,Food,4645.0,Card,Jaipur,
T7393,U069,2024-12-25,Income,Bonus,880897.0,Card,Bangalore,
T12004,U011,2021-12-16,Income,Salary,59168.0,Cash,Pune,
T7459,U055,2021-12-16,Expense,Utilities,9616.0,Upi,Ahmedabad,
T4310,U077,2022-09-24,Expense,Utilities,2229.0,Upi,Unknown,
T9144,U076,2021-12-16,Expense,Rent,10372.0,Bank Transfer,Lucknow,
T0751,U105,2021-08-06,Expense,Food,1592.0,Cash,Delhi,
T13315,U131,2021-12-16,Expense,Rent,4507.0,Bank Transfer,Lucknow,
T10212,U140,2021-12-16,Income,Salary,44992.0,Upi,Hyderabad,
T12076,U107,2021-12-16,Income,Investment,55153.0,Cash,Ahmedabad,
T2510,U063,2024-08-03,Expense,Food,6905.0,Card,Hyderabad,
T0285,U077,2021-12-16,Expense,Rent,13817.0,Bank Transfer,Chennai,
T9738,U017,2021-12-16,Expense,Travel,4848.0,Card,Chennai,
T5660,U129,2021-12-16,Expense,Food,5865.0,Bank Transfer,Pune,
T1061,U132,2021-12-16,Income,Bonus,67414.0,Upi,Lucknow,
T10644,U029,2023-10-21,Expense,Food,6111.0,Card,Pune,
T7726,U069,2021-12-16,Expense,Rent,1365.0,Upi,Pune,
T1337,U039,2021-12-16,Expense,Savings,6151.0,Cash,Ahmedabad,
T10544,U059,2024-01-05,Income,Bonus,69872.0,Cash,Mumbai,
T9761,U029,2021-12-16,Income,Investment,34091.0,Upi,Lucknow,
T12782,U028,2023-12-24,Expense,Rent,4252.0,Bank Transfer,Ahmedabad,
T10444,U088,2022-03-20,Expense,Entertainment,5918.0,Cash,Unknown,
T3601,U044,2021-12-16,Income,Salary,58578.0,Card,Delhi,
T4879,U033,2022-11-12,Expense,Travel,1666.0,Cash,Delhi,
T12014,U133,2021-12-16,Expense,Food,4105.0,Card,Hyderabad,
T9572,U099,2021-04-21,Expense,Rent,5990.0,Bank Transfer,Hyderabad,
T8294,U035,2021-06-11,Expense,Rent,5918.0,Upi,Hyderabad,
T4001,U104,2021-12-16,Expense,Rent,11745.0,Card,Delhi,
T1300,U063,2021-12-16,Expense,Travel,4354.0,Bank Transfer,Bangalore,
T6716,U117,2021-12-16,Expense,Entertainment,999999.0,Cash,Kolkata,
T1323,U093,2021-12-16,Expense,Food,4333.0,Upi,Chennai,
T10129,U143,2021-12-16,Expense,Health,2130.0,Cash,Lucknow,
T13918,U115,2021-02-06,Expense,Food,2220.0,Cash,Delhi,
T1449,U028,2024-06-07,Expense,Food,5177.0,Card,Chennai,
T6254,U109,2024-11-25,Expense,Food,2792.0,Bank Transfer,Ahmedabad,
T1200,U105,2021-12-16,Expense,Food,3515.0,Card,Pune,
T2757,U049,2021-12-16,Expense,Entertainment,1266.0,Cash,Jaipur,
T1085,U072,2021-12-16,Expense,Utilities,203.0,Card,Kolkata,
T9227,U009,2023-06-27,Income,Salary,35465.0,Cash,Lucknow,
T2642,U056,2023-01-05,Expense,Health,2115.0,Cash,Ahmedabad,
T9340,U022,2022-08-21,Expense,Travel,3503.0,Bank Transfer,Kolkata,
T12740,U040,2021-12-16,Expense,Rent,4484.0,Cash,Bangalore,
T6152,U012,2021-12-16,Income,Salary,54591.0,Nan,Pune,
T0845,U094,2021-12-16,Expense,Utilities,8299.0,Card,Delhi,
T9723,U129,2021-12-16,Income,Freelance,40910.0,Bank Transfer,Jaipur,
T11264,U056,2024-09-29,Expense,Food,2093.0,Cash,Bangalore,
T2647,U102,2021-12-16,Expense,Utilities,1727.0,Upi,Bangalore,
T4179,U008,2021-12-16,Expense,Rent,38838.0,Nan,Delhi,
T3199,U092,2023-02-28,Expense,Travel,5136.0,Cash,Bangalore,
T7241,U003,2021-12-16,Income,Investment,61592.0,Upi,Unknown,
T10038,U099,2021-12-16,Expense,Travel,5373.0,Nan,Jaipur,
T4727,U104,2021-12-16,Expense,Rent,9627.0,Card,Kolkata,
T1792,U119,2021-10-09,Expense,Food,4406.0,Bank Transfer,Hyderabad,
T0291,U012,2021-12-16,Expense,Food,2678.0,Bank Transfer,Bangalore,
T1065,U006,2021-12-16,Income,Bonus,23810.0,Upi,Pune,
T1013,U060,2021-12-16,Expense,Entertainment,263.0,Bank Transfer,Unknown,
T12411,U095,2021-12-16,Expense,Health,7137.0,Card,Kolkata,
T3346,U023,2023-12-14,Expense,Education,9662.0,Card,Lucknow,
T8680,U064,2022-01-08,Expense,Utilities,4785.0,Upi,Delhi,
T8296,U009,2021-12-16,Expense,Rent,39190.0,Card,Kolkata,
T6619,U111,2021-12-16,Income,Bonus,45865.0,Card,Kolkata,
T7818,U119,2021-12-16,Expense,Travel,583.0,Bank Transfer,Bangalore,
T13634,U102,2021-12-01,Expense,Others,9387.0,Upi,Hyderabad,
T9993,U120,2021-12-16,Expense,Education,5124.0,Upi,Ahmedabad,
T12800,U010,2023-06-04,Expense,Food,324.0,Card,Jaipur,
T2227,U126,2022-06-24,Income,Nan,5918.0,Bank Transfer,Jaipur,
T1387,U017,2023-08-16,Expense,Entertainment,1629.0,Card,Delhi,
T13703,U024,2021-08-01,Expense,Utilities,2708.0,Card,Delhi,
T2178,U049,2023-07-13,Income,Freelance,5918.0,Bank Transfer,Chennai,
T8450,U004,2021-12-16,Expense,Rent,2092.0,Upi,Pune,
