transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T14988,U169,2021-04-16,Expense,Rent,897.0,Cash,Jaipur,
T06772,U171,2022-05-29,Income,Salary,76132.0,Nan,Delhi,
T09421,U173,2021-04-16,Expense,Health,743.0,Cash,Pune,
T00297,U169,2021-04-16,Expense,Food,544.0,Upi,Jaipur,
T06007,U158,2022-08-23,Income,Bonus,74735.0,Cash,Kolkata,
T01042,U049,2021-04-16,Expense,Ffood,331.0,Bank Transfer,Mumbai,
T10535_D1,U131,2021-04-16,Expense,Food,912.0,Bank Transfer,Kolkata,
T05146,U188,2021-04-16,Expense,Food,107.0,Cash,Pune,
T03176,U043,2021-04-16,Expense,Food,44.0,Card,Hyderabad,
T04500,U062,2021-04-16,Expense,Rent,560.0,Cash,Chennai,
T12808_D1,U145,2019-04-15,Expense,Food,5797.0,Upi,Kolkata,
T10411_D1,U172,2021-04-16,Expense,Travel,102.0,Bank Transfer,Kolkata,
T09216,U007,2021-04-16,Expense,Rent,2094.0,Cash,Hyderabad,
T01536,U145,2021-04-16,Expense,Rent,1552.0,Cash,Bangalore,
T01663,U129,2022-04-25,Expense,Food,2325.0,Cash,Delhi,
T01932,U134,2022-08-18,Income,Salary,65939.0,Cash,Bangalore,
T06295,U109,2021-04-16,Expense,Travel,122.0,Card,Delhi,
T11427_D1,U024,2021-04-16,Expense,Utilities,1007.0,Upi,Mumbai,
T14384,U148,2021-04-16,Income,Salary,70850.0,Card,Delhi,
T05378,U060,2021-04-16,Expense,Rent,238.0,Card,Hyderabad,
T00752,U092,2021-10-01,Expense,Food,4637.0,Cash,Bangalore,
T08012,U043,2021-04-16,Expense,Entertinment,321.0,Card,Ahmedabad,
T14553,U107,2021-04-16,Expense,Savings,143.0,Bank Transfer,Pune,
T04162,U154,2021-04-16,Income,Other Income,31633.0,Bank Trransfer,Pune,
T10335_D1,U010,2021-04-16,Expense,Food,939.0,Card,Bangalore,
T05943,U029,2021-04-16,Income,Bonus,71545.0,Bank Transfer,Bangalore,
T00450,U099,2022-01-08,Expense,Rent,194.0,Upi,Lucknow,
T02967,U156,2021-04-16,Expense,Rent,156.0,Cash,Kolkata,
T07077,U055,2019-02-03,Expense,Food,245.0,Bank Transfer,Jaipur,
T05750,U149,2021-04-16,Expense,Rent,57.0,Cash,Mumbai,
T10327_D1,U021,2019-09-07,Expense,Food,141.0,Card,Bangalore,
T13158_D1,U078,2022-07-23,Expense,Food,12091.0,Cash,Delhi,
T11071_D1,U075,2021-04-16,Expense,Rent,671.0,Card,Chennai,
T09068,U091,2021-04-16,Expense,Travel,2039.0,Cash,Mumbai,
T06793,U039,2021-04-16,Expense,Rent,794.0,Upi,Ahmedabad,
T10108_D1,U096,2021-04-16,Expense,Rent,42.0,Bank Transfer,Mumbai,
T00214,U087,2021-04-16,Income,Salary,41772.0,Bank Transfer,Pune,
T04949,U175,2021-04-16,Expense,Food,107.0,Upi,Delhi,
T13670_D1,U010,2021-04-16,Expense,Others,263.0,Upi,Lucknow,
T06902,U172,2019-06-19,Expense,Entertainment,1081.0,Card,Ahmedabad,
T06456,U177,2021-04-16,Expense,Food,1396.0,Upi,Bangalore,
T14845,U128,2021-04-16,Expense,Food,867.0,Bank Transfer,Hyderabad,
T00036,U094,2021-04-16,Expense,Food,250.0,Card,Hyderabad,
T07023,U036,2021-04-16,Expense,Travel,1275.0,Card,Jaipur,
T08128,U135,2021-04-16,Expense,Utilities,2895.0,Cash,Bangalore,
T04265,U045,2021-04-16,Expense,Savings,468.0,Upi,Lucknow,
T10256_D1,U139,2021-04-16,Expense,Utilities,491.0,Cash,Bangalore,
T11870_D1,U179,2021-04-16,Income,Salary,50844.0,Upi,Ahmedabad,
T05407,U161,2021-04-16,Expense,Food,344.0,Card,Bangalore,
T13038_D1,U060,2022-10-12,Income,Bonus,53396.0,Bank Transfer,Lucknow,
T10069_D1,U118,2020-10-30,Income,Bonus,47465.0,Upi,Hyderabad,
T04550,U094,2021-04-16,Income,Other Income,51922.0,Cash,Kolkata,
T06343,U049,2020-03-14,Expense,Utilities,611.0,Upi,Mumbai,
T06422,U176,2021-04-16,Expense,Food,54.0,Bank Transfer,Unknown,
T03802,U080,2021-04-16,Expense,Travel,2232.0,Upi,Mumbai,
T04730,U111,2021-04-16,Expense,Entertainment,211.0,Cas,Lucknow,
T01235,U178,2021-04-16,Income,Bonus,36702.0,Card,Hyderabad,
T10880_D1,U097,2021-04-16,Expense,Food,4536.0,Bank Transfer,Bangalore,
T04596,U075,2021-04-16,Income,Bonus,61685.0,Bank Transfer,Jaipur,
T07309,U152,2021-04-16,Expense,Education,796.0,Cash,Mumbai,
T09808,U113,2020-01-19,Expense,Rent,317.0,Bank Transfer,Pune,
T02755,U175,2021-04-16,Expense,Education,69.0,Upi,Mumbai,
T10744_D1,U122,2022-08-11,Expense,Food,183.0,Upi,Bangalore,
T08132,U149,2019-12-10,Expense,Food,1600.0,Card,Lucknow,
T14722,U127,2021-04-16,Expense,Health,867.0,Card,Bangalore,
T08887,U130,2021-04-16,Expense,Food,432.0,Upi,Lucknow,
T01477,U049,2021-04-16,Income,Nan,55194.0,Card,Jaipur,
T06301,U081,2021-04-16,Expense,Rent,3564.0,Cash,Pune,
T05567,U114,2021-04-16,Expense,Rent,1065.0,Bank Transfer,Mumbai,
T05945,U060,2021-04-16,Expense,Utilities,1314.0,Upi,Ahmedabad,
T14007,U133,2021-04-16,Income,Other Income,63516.0,Card,Chennai,
T02790_D1,U009,2021-10-21,Expense,Rent,2029.0,Cash,Delhi,
T05307,U055,2021-04-16,Income,Other Income,60408.0,Card,Ahmedabad,
T08438,U093,2022-06-08,Expense,Health,96.0,Bank Transfer,Delhi,
T01687,U057,2021-04-16,Expense,Travel,10754.0,Cash,Delhi,
T11627_D1,U024,2020-08-17,Income,Salary,72169.0,Card,Jaipur,
T03180,U021,2021-04-16,Expense,Savings,789.0,Cash,Unknown,
T11907_D1,U039,2021-04-16,Expense,Rent,351.0,Bank Transfer,Jaipur,
T11221_D1,U081,2021-04-16,Expense,Rent,24.0,Cash,Hyderabad,
T06315,U111,2021-04-16,Expense,Rent,534.0,Cash,Lucknow,
T10855_D1,U024,2021-04-16,Expense,Utilities,93.0,Bank Transfer,Lucknow,
T09161,U050,2022-12-03,Expense,Utilities,1032.0,Upi,Pune,
T14618,U025,2020-01-02,Expense,Rent,101.0,Card,Lucknow,
T04928,U081,2021-04-16,Expense,Food,379.0,Cash,Ahmedabad,
T04825,U009,2021-04-16,Expense,Food,334.0,Cash,Delhi,
T07027,U037,2021-04-16,Expense,Food,449.0,Card,Pune,
T07521,U180,2021-04-16,Expense,Travel,1109.0,Upi,Pune,
T05519,U179,2021-04-16,Expense,Food,574.0,Card,Lucknow,
T04823,U023,2022-10-08,Expense,Food,89.0,Bank Transfer,Mumbai,
T05695,U189,2021-04-16,Expense,Food,180.0,Nan,Chennai,
T11720_D2,U065,2020-07-04,Expense,Food,1230.0,Nan,Lucknow,
T02910,U121,2021-04-16,Income,Salary,70098.0,Upi,Ahmedabad,
T14992,U168,2021-04-16,Income,Other Income,70132.0,Card,Lucknow,
T03996,U096,2021-04-16,Expense,Rent,1352.0,Card,Jaipur,
T00572,U128,2021-04-16,Expense,Etertainment,118.0,Bank Transfer,Bangalore,
T06375,U043,2019-03-24,Income,Other Income,40150.0,Bank Transfer,Kolkata,
T08113,U052,2020-03-25,Expense,Trvel,655.0,Bank Transfer,Delhi,
T05493,U095,2019-04-06,Expense,Rent,629.0,Bank Transfer,Pune,
T00765,U178,2021-04-16,Expense,Rent,229.0,Upi,Unknown,
T02327,U167,2021-04-16,Expense,Food,217.0,Bank Transfer,Chennai,
T03788,U103,2022-08-21,Expense,Utilities,73.0,Card,Chennai,
T08952,U126,2021-04-16,Expense,Rent,115.0,Cash,Unknown,
T00543,U168,2022-03-15,Expense,Rent,335.0,Bank Transfer,Bangalore,
T12395_D1,U083,2021-04-16,Expense,Ood,32.0,Bank Transfer,Lucknow,
T00163,U008,2021-04-16,Expense,Rent,735.0,Card,Ahmedabad,
T03853_D1,U090,2021-04-16,Expense,Travel,782.0,Upi,Lucknow,
T13398_D1,U029,2021-04-16,Expense,Rent,376.0,Card,Bangalore,
T08162,U055,2021-04-16,Income,Saary,46359.0,Bank Transfer,Chennai,
T02353,U065,2021-12-17,Expense,Others,843.0,Bank Transfer,Chennai,
T10634_D2,U189,2021-04-16,Expense,Others,2325.0,Card,Unknown,
T06747,U132,2021-04-16,Expense,Entertainment,192.0,Bank Transfer,Chennai,
T11092_D1,U010,2021-04-16,Expense,Rent,3480.0,Bank Transfer,Mumbai,
T11883_D1,U069,2019-05-06,Expense,Food,151.0,Upi,Jaipur,
T08081,U142,2021-01-07,Expense,Others,1755.0,Upi,Ahmedabad,
T14695,U155,2020-08-03,Expense,Rent,1449.0,Upi,Chennai,
T07299,U006,2021-04-16,Expense,Utilities,809.0,Upi,Ahmedabad,
T05481,U027,2021-04-16,Expense,Rent,171.0,Nan,Bangalore,
T04398,U169,2021-04-16,Expense,Rent,96.0,Bank Transfer,Mumbai,
T10892_D1,U190,2021-04-16,Expense,Education,59.0,Upi,Delhi,
T13429_D1,U103,2021-04-16,Expense,Food,458.0,Card,Mumbai,
T07150,U048,2021-04-16,Expense,Food,377.0,Card,Chennai,
T12796_D1,U073,2021-04-16,Expense,Entertainment,129.0,Card,Hyderabad,
T10290_D1,U073,2021-04-16,Expense,Rent,120.0,Card,Ahmedabad,
T13497_D1,U191,2021-04-16,Income,Salary,60120.0,Cash,Delhi,
T04537,U191,2021-04-16,Expense,Travel,1944.0,Cash,Delhi,
T02311,U079,2021-04-16,Expense,Savings,31.0,Upi,Hyderabad,
T14201,U080,2021-03-17,Expense,Travel,115.0,Card,Chennai,
T04631,U180,2021-04-16,Expense,Food,2396.0,Upi,Hyderabad,
T14240,U123,2021-04-16,Income,Bonus,40243.0,Bank Transfer,Unknown,
T02004,U015,2021-04-16,Expense,Travel,37.0,Bank Transfer,Jaipur,
T11683_D1,U086,2021-04-16,Expense,Entertainment,470.0,Upi,Pune,
T12322_D1,U074,2021-04-16,Expense,Utilities,81.0,Card,Bangalore,
T07499,U084,2021-04-16,Expense,Rent,122.0,Nan,Bangalore,
T06078,U106,2021-04-16,Expense,Rent,1517.0,Card,Jaipur,
T09742,U158,2021-07-25,Expense,Utilities,2172.0,Cash,Lucknow,
T10998_D1,U113,2019-05-22,Expense,Rent,2227.0,Bank Transfer,Hyderabad,
T06766,U077,2021-04-16,Expense,Entertainment,110.0,Bank Transfer,Kolkata,
T03264,U088,2021-04-16,Income,Bonus,39047.0,Card,Mumbai,
T13970_D1,U127,2021-04-16,Expense,Utiltiies,239.0,Bank Transfer,Hyderabad,
T07887,U002,2021-04-16,Expense,Entertainment,475.0,Upi,Chennai,
T09345,U036,2021-04-16,Expense,Rent,3208.0,Upi,Pune,
T13376_D1,U045,2021-04-16,Income,Bonus,56560.0,Card,Chennai,
T01674,U118,2021-04-16,Income,Bonus,55272.0,Bank Transfer,Hyderabad,
T02864,U099,2021-04-16,Income,Other Income,2325.0,Card,Bangalore,
T06066,U058,2021-04-16,Expense,Savings,127.0,Cash,Lucknow,
T02974,U088,2021-04-16,Expense,Rent,1020.0,Upi,Jaipur,
T05824,U108,2021-04-16,Expense,Food,510.0,Card,Kolkata,
T03436,U127,2021-04-16,Expense,Health,129.0,Card,Jaipur,
T08498,U129,2021-04-16,Income,Salary,43841.0,Cash,Chennai,
T06723,U042,2021-04-16,Expense,Travel,741.0,Upi,Pune,
T07640,U179,2021-04-16,Expense,Travel,79.0,Upi,Mumbai,
T08159,U063,2019-03-28,Expense,Rent,1305.0,Bank Transfer,Bangalore,
T04638,U079,2022-05-01,Income,Salary,38302.0,Cash,Pune,
T04415,U003,2021-04-16,Expense,Health,205.0,Card,Bangalore,
T04934,U071,2021-04-16,Expense,Food,110.0,Bank Transfer,Jaipur,
T02994,U020,2021-01-14,Expense,Entertainment,73.0,Upi,Lucknow,
T01277,U019,2021-04-16,Income,Other Income,61785.0,Upi,Chennai,
T06270,U189,2021-04-16,Expense,Rent,2173.0,Card,Pune,
T00846_D1,U055,2021-04-16,Expense,Food,43.0,Bank Transfer,Mumbai,
T05385,U078,2021-04-16,Expense,Food,440.0,Bank Transfer,Mumbai,
T10755_D1,U097,2021-04-16,Expense,Food,634.0,Upi,Mumbai,
T07795,U065,2021-04-16,Income,Bonus,55293.0,Card,Ahmedabad,
T01786,U111,2021-04-16,Expense,Trave,110.0,Upi,Unknown,
T05183,U106,2021-04-16,Expense,Rent,165.0,Upi,Hyderabad,
T11205_D1,U077,2021-04-16,Expense,Rent,143.0,Bank Transfer,Pune,
T12269_D1,U113,2020-07-28,Expense,Savings,395.0,Card,Delhi,
T13691_D1,U191,2021-04-16,Expense,Others,415.0,Bank Transfer,Hyderabad,
T09537,U087,2021-07-27,Expense,Travel,1784.0,Cash,Ahmedabad,
T05228,U117,2022-02-24,Expense,Savings,1130.0,Cash,Mumbai,
T11662_D1,U149,2021-04-16,Expense,Travel,2325.0,Card,Delhi,
T03058,U048,2021-04-16,Income,Salary,62897.0,Bank Transfer,Mumbai,
T09475,U130,2021-04-16,Expense,Rent,53.0,Upi,Bangalore,
T06325,U073,2021-02-05,Income,Salary,59251.0,Cash,Jaipur,
T11380_D1,U011,2021-04-16,Expense,Rent,95.0,Cash,Mumbai,
T08185,U103,2021-04-16,Expense,Others,1201.0,Bank Transfer,Pune,
T05633,U169,2021-04-16,Income,Other Income,54173.0,Bank Transfer,Chennai,
T11951_D1,U094,2021-04-16,Expense,Thers,60.0,Card,Kolkata,
T11962_D1,U036,2019-08-14,Expense,Rent,586.0,Card,Bangalore,
T03457,U052,2021-04-16,Expense,Food,705.0,Card,Kolkata,
T10843_D1,U112,2021-04-16,Expense,Others,847.0,Cash,Mumbai,
T12251_D2,U090,2021-08-13,Expense,Entertainment,348.0,Upi,Hyderabad,
T05373,U006,2021-04-16,Expense,Health,89.0,Cash,Chennai,
T12101_D1,U056,2020-12-23,Income,Other Income,55261.0,Card,Bangalore,
T03132,U172,2021-04-16,Expense,Rent,280.0,Bank Transfer,Chennai,
T04897,U108,2019-06-10,Expense,Education,107.0,Bank Transfer,Kolkata,
T05230,U190,2021-04-16,Expense,Rent,2813.0,Cash,Pune,
T13984_D1,U097,2021-04-16,Expense,Savings,944.0,Cash,Chennai,
T06589,U186,2021-04-16,Expense,Otherrs,505.0,Upi,Lucknow,
T11835_D1,U027,2021-04-16,Expense,Rent,223.0,Upi,Lucknow,
T09410,U081,2021-04-16,Expense,Entertainment,399.0,Bank Transfer,Jaipur,
T10921_D3,U152,2021-04-16,Expense,Entertainment,131.0,Card,Kolkata,
T13324_D1,U013,2021-04-16,Expense,Savigs,565.0,Card,Ahmedabad,
T10847_D1,U135,2021-04-16,Expense,Rent,1417.0,Card,Unknown,
T12361_D1,U127,2021-04-16,Expense,Utilities,324.0,Card,Kolkata,
T04610,U006,2021-04-16,Expense,Rent,2325.0,Upi,Jaipur,
T12108_D1,U157,2021-04-16,Expense,Rent,760.0,Upi,Chennai,
T05596,U118,2021-04-16,Expense,Food,773.0,Card,Ahmedabad,
T08646,U026,2021-04-16,Expense,Rent,1823.0,Upi,Mumbai,
T12127_D1,U040,2019-01-28,Income,Salary,64233.0,Upi,Unknown,
T12078_D1,U002,2021-04-16,Expense,Others,129.0,Cash,Hyderabad,
T07009,U102,2021-04-16,Expense,Travel,423.0,Bank Transfer,Pune,
T14608,U182,2021-04-16,Expense,Entertainment,5106.0,Cad,Lucknow,
T11367_D1,U154,2021-04-16,Income,Salary,63372.0,Card,Lucknow,
T05332,U032,2021-04-16,Expense,Utiities,2586.0,Nan,Ahmedabad,
T11472_D1,U112,2019-04-15,Expense,Utilities,1335.0,Bank Transfer,Kolkata,
T13973_D1,U165,2021-04-16,Expense,Rent,277.0,Card,Delhi,
T13583_D1,U122,2021-04-16,Expense,Food,67.0,Bank Transfer,Lucknow,
T05797,U117,2022-12-09,Income,Bonus,78083.0,Upi,Ahmedabad,
T03648,U178,2021-04-16,Expense,Trael,216.0,Cash,Lucknow,
T12841_D1,U092,2020-01-31,Expense,Food,1494.0,Upi,Ahmedabad,
T11471_D1,U017,2021-01-13,Expense,Utilities,120.0,Cash,Kolkata,
T11570_D1,U089,2021-04-16,Expense,Utilities,375.0,Bank Transfer,Ahmedabad,
T06914,U010,2021-04-16,Expense,Food,1240.0,Cash,Ahmedabad,
T10604_D1,U062,2021-04-16,Expense,Travel,241.0,Card,Hyderabad,
T09167,U073,2020-07-27,Expense,Rent,642.0,Cash,Jaipur,
T10835_D1,U034,2021-04-16,Expense,Food,377.0,Bank Transfer,Bangalore,
T07011,U060,2021-04-16,Expense,Rent,137.0,Cash,Bangalore,
T07934_D1,U128,2021-12-20,Expense,Food,774.0,Nan,Jaipur,
T07110,U150,2020-02-10,Expense,Food,707.0,Cash,Mumbai,
T02908,U128,2020-03-24,Expense,Travel,2325.0,Card,Pune,
T00587,U176,2021-04-16,Income,Bonus,72326.0,Card,Bangalore,
T02558,U094,2021-04-16,Income,Bonus,46897.0,Cash,Lucknow,
T13850_D1,U170,2021-04-16,Expense,Health,266.0,Card,Hyderabad,
T13608_D1,U138,2021-04-16,Expense,Entertainment,1697.0,Bank Transfer,Hyderabad,
T12991_D1,U124,2021-11-13,Expense,Food,244.0,Card,Kolkata,
T12513_D1,U046,2021-04-16,Income,Salry,65891.0,Upi,Lucknow,
T04899,U192,2021-04-16,Expense,Rent,42.0,Cash,Jaipur,
T06975,U149,2021-04-16,Expense,Food,202.0,Nan,Chennai,
T14548,U121,2021-04-16,Expense,Entertainment,351.0,Upi,Lucknow,
T05722,U159,2021-04-16,Expense,Utilities,49.0,Upi,Kolkata,
T12985_D1,U070,2021-04-16,Expense,Food,947.0,Cash,Bangalore,
T03341,U107,2021-04-16,Expense,Food,516.0,Upi,Kolkata,
T00492,U021,2019-07-06,Expense,Rent,198.0,Pi,Hyderabad,
T07964,U020,2021-04-16,Expense,Savings,545.0,Nan,Bangalore,
T05276,U043,2021-02-08,Expense,Entretainment,876.0,Upi,Hyderabad,
T09438,U020,2021-04-16,Expense,Food,289.0,Cash,Hyderabad,
T05139,U097,2021-04-16,Expense,Food,747.0,Upi,Chennai,
T12577_D1,U104,2019-10-01,Expense,Rent,936.0,Card,Hyderabad,
T07258,U175,2021-04-16,Expense,Food,162.0,Upi,Bangalore,
T08173,U158,2021-04-16,Expense,Utilities,1273.0,Bank Transfer,Lucknow,
T04009,U082,2021-04-16,Income,Other Income,60674.0,Cash,Lucknow,
T03029,U035,2021-04-16,Expense,Asvings,1370.0,Upi,Lucknow,
T13447_D1,U138,2021-04-16,Expense,Food,179.0,Card,Hyderabad,
T12518_D1,U169,2021-04-16,Expense,Rent,630.0,Bank Trnsfer,Kolkata,
T06572,U176,2021-04-16,Expense,Ret,424.0,Upi,Kolkata,
T06700,U054,2021-04-16,Expense,Rent,85.0,Upi,Delhi,
T02071,U118,2021-04-16,Expense,Travel,2194.0,Ban Transfer,Pune,
T05873,U153,2021-04-16,Expense,Food,211.0,Bank Transfer,Lucknow,
T10610_D1,U038,2020-08-11,Expense,Uitlities,152.0,Bank Transfer,Delhi,
T03867,U146,2021-04-16,Expense,Food,178.0,Cash,Pune,
T12950_D1,U139,2021-04-16,Expense,Education,1364.0,Upi,Lucknow,
T10072_D1,U146,2021-09-29,Expense,Rent,362.0,Upi,Kolkata,
T08950,U008,2019-09-14,Expense,Food,609.0,Upi,Bangalore,
T07068,U009,2021-04-16,Income,Other Income,82615.0,Cash,Pune,
T13268_D1,U070,2021-04-16,Expense,Rent,772.0,Cash,Pune,
T07415,U159,2021-04-16,Expense,Food,96.0,Cash,Ahmedabad,
T08757,U043,2021-07-07,Expense,Utilities,1030.0,Card,Delhi,
T05679,U176,2021-04-16,Expense,Rent,192.0,Upi,Jaipur,
T02847,U183,2021-04-16,Expense,Entertainment,383.0,Upi,Pune,
T11537_D1,U124,2021-06-02,Expense,Foood,1529.0,Cash,Unknown,
T10696_D1,U114,2021-06-21,Expense,Entertainment,1151.0,Nan,Unknown,
T02009,U107,2021-04-16,Expense,Rent,52.0,Upi,Chennai,
T01075,U085,2021-04-16,Income,Nan,67918.0,Cash,Chennai,
T03325,U183,2021-04-16,Expense,Rent,1033.0,Bank Transfer,Bangalore,
T09117,U158,2021-04-16,Expense,Food,4664.0,Bank Transfer,Pune,
T05609,U132,2021-04-16,Expense,Others,78.0,Bank Transfer,Mumbai,
T01906,U097,2021-04-16,Income,Salary,57099.0,Cash,Lucknow,
T10776_D1,U023,2021-04-16,Expense,Food,383.0,Cash,Lucknow,
T06136,U109,2021-04-16,Income,Salary,71205.0,Bank Transfer,Kolkata,
T04385,U146,2021-04-16,Expense,Savings,247.0,Bank Transfer,Ahmedabad,
T07522,U031,2021-04-16,Expense,Others,5184.0,Cash,Ahmedabad,
T11896_D1,U011,2021-04-16,Expense,Food,760.0,Cah,Ahmedabad,
T14649,U048,2022-09-18,Expense,Food,1019.0,Ui,Hyderabad,
T06891,U117,2021-04-16,Expense,Food,122.0,Card,Ahmedabad,
T05010,U179,2021-04-16,Expense,Food,739.0,Upi,Pune,
T02308,U107,2021-04-16,Expense,Entertaniment,354.0,Bank Transfer,Unknown,
T06955,U093,2021-04-16,Income,Salary,56676.0,Cash,Pune,
T00047,U124,2021-04-16,Expense,Travel,598.0,Upi,Bangalore,
T10264_D1,U182,2021-04-16,Expense,Food,59.0,Bank Transfer,Bangalore,
T08861,U107,2021-04-16,Expense,Rent,753.0,Bank Transfer,Hyderabad,
T04650,U101,2021-04-16,Income,Salary,62862.0,Upi,Kolkata,
T05272,U058,2021-04-16,Expense,Travel,136.0,Upi,Mumbai,
T07214,U120,2020-05-10,Expense,Rent,56.0,Cash,Pune,
T14688,U008,2022-06-13,Expense,Rent,276.0,Upi,Kolkata,
T03271,U051,2021-07-29,Income,Salary,47623.0,Card,Mumbai,
T10490_D1,U101,2021-04-16,Expense,Utilities,1651.0,Upi,Pune,
T03332,U049,2021-04-16,Expense,Rent,824.0,Bank Transfer,Bangalore,
T08781,U145,2021-04-16,Expense,Utilities,88.0,Cash,Ahmedabad,
T08094,U073,2021-04-16,Income,Bonus,66146.0,Card,Pune,
T11501_D1,U190,2021-04-16,Expense,Food,43.0,Card,Kolkata,
T06783,U128,2021-04-16,Expense,Savings,172.0,Cash,Hyderabad,
T14484,U157,2021-04-16,Income,Bonus,67049.0,Bank Transfer,Mumbai,
T00839,U111,2020-10-04,Expense,Rent,43.0,Cash,Delhi,
T01870,U025,2021-04-16,Income,Salary,77611.0,Cash,Delhi,
T12615_D1,U079,2022-03-11,Income,Salary,58497.0,Cash,Delhi,
T04854,U164,2019-04-10,Expense,Travel,624.0,Cash,Jaipur,
T14759,U158,2020-09-05,Income,Other Income,61721.0,Upi,Lucknow,
T01119,U002,2021-04-16,Expense,Savings,164.0,Bank Transfer,Bangalore,
T02029,U060,2021-04-16,Expense,Education,8611.0,Card,Delhi,
T05565,U081,2021-04-16,Expense,Food,323.0,Cash,Pune,
T02850,U023,2021-04-16,Expense,Foo,174.0,Bank Transfer,Hyderabad,
T04519,U191,2021-04-16,Expense,Utilities,767.0,Upi,Hyderabad,
T11996_D1,U138,2021-04-16,Expense,Food,489.0,Cash,Hyderabad,
T10099_D1,U161,2021-04-16,Expense,Rent,676.0,Bank Transfer,Mumbai,
T09373,U040,2021-04-16,Expense,Ernt,1048.0,Cash,Pune,
T04302,U086,2020-08-02,Expense,Entertainment,723.0,Bank Transfer,Lucknow,
T14441,U151,2019-04-25,Expense,Rent,149.0,Cash,Delhi,
T06546,U082,2021-04-16,Expense,Travel,346.0,Upi,Chennai,
T11640_D2,U143,2019-10-12,Expense,Food,113.0,Card,Delhi,
T09094,U011,2021-04-16,Income,Other Income,63563.0,Cash,Pune,
T08775,U066,2021-04-16,Income,Bous,47556.0,Upi,Jaipur,
T09565,U011,2021-04-16,Income,Bonus,47100.0,Pui,Unknown,
T11667_D1,U191,2021-05-03,Expense,Rnet,218.0,Upi,Chennai,
T07097,U144,2021-04-16,Income,Other Income,65506.0,Upi,Hyderabad,
T09637,U169,2021-04-16,Expense,Entertainment,2197.0,Upi,Jaipur,
T02979,U102,2021-04-16,Expense,Education,172.0,Card,Chennai,
T14799,U013,2019-07-22,Expense,Food,496.0,Upi,Jaipur,
T05203,U004,2021-04-16,Expense,Ent,1067.0,Card,Kolkata,
T09876,U125,2021-04-16,Expense,Savings,336.0,Upi,Jaipur,
T10334_D1,U138,2021-04-16,Expense,Rent,558.0,Card,Jaipur,
T01770,U088,2021-04-16,Income,Other Income,52667.0,Upi,Bangalore,
T08276,U123,2021-01-28,Income,Salary,49740.0,Cash,Ahmedabad,
T08342,U116,2021-04-16,Expense,Others,190.0,Card,Unknown,
T11303_D1,U070,2021-04-16,Expense,Food,457.0,Bank Transfer,Bangalore,
T05977,U022,2022-12-19,Expense,Enterrtainment,3245.0,Bank Transfer,Kolkata,
T06039,U175,2021-04-16,Income,Salary,86069.0,Bank Transfer,Delhi,
T06319,U188,2021-04-16,Expense,Travel,79.0,Upi,Bangalore,
T10051_D1,U003,2021-04-16,Expense,Food,368.0,Card,Hyderabad,
T00508,U134,2021-02-12,Expense,Savings,834.0,Card,Kolkata,
T07829,U154,2021-04-16,Expense,Rent,958.0,Cash,Hyderabad,
T06779,U060,2021-04-16,Expense,Food,2630.0,Upi,Unknown,
T09069,U134,2020-10-18,Expense,Utilities,60.0,Upi,Lucknow,
T04511,U059,2021-04-16,Expense,Savigs,158.0,Card,Delhi,
T02421,U145,2021-04-16,Expense,Savings,85.0,Cash,Pune,
T02540,U172,2021-01-02,Expense,Food,514.0,Card,Ahmedabad,
T09943,U044,2021-04-16,Income,Salary,58238.0,Bank Transfer,Lucknow,
T06843,U151,2021-04-16,Expense,Utilities,612.0,Cash,Pune,
T14899,U086,2021-04-16,Expense,Food,161.0,Nan,Ahmedabad,
T04517,U011,2021-04-16,Expense,Food,4892.0,Bank Transfer,Ahmedabad,
T07537,U070,2021-04-16,Expense,Food,954.0,Bank Transfer,Pune,
T12584_D1,U004,2021-04-16,Income,Salary,84369.0,Upi,Mumbai,
T01649,U056,2021-04-16,Income,Bonus,69743.0,Cash,Unknown,
T12488_D2,U030,2019-05-30,Expense,Travel,2259.0,Upi,Chennai,
T05513,U045,2021-04-16,Expense,Travel,353.0,Bank Transfer,Ahmedabad,
T02455,U095,2022-03-12,Expense,Utilities,86.0,Bank Transfer,Delhi,
T14924,U139,2021-04-16,Expense,Entertainment,49.0,Bank Traansfer,Hyderabad,
T09618,U108,2021-04-16,Expense,Food,219.0,Upi,Kolkata,
T08538,U107,2022-05-15,Income,Bonus,67451.0,Upii,Mumbai,
T03175,U076,2021-04-16,Expense,Others,199.0,Upi,Pune,
T14397,U062,2021-04-16,Expense,Food,94.0,Bank Transfer,Jaipur,
T03810,U001,2021-04-16,Expense,Food,110.0,Card,Hyderabad,
T12130_D1,U125,2021-04-16,Expense,Entertanment,65.0,Upi,Chennai,
T04745,U003,2022-09-09,Expense,Rent,593.0,Card,Mumbai,
T04074,U039,2020-08-07,Expense,Food,76.0,Upi,Lucknow,
T14526,U125,2021-04-16,Income,Bonus,48417.0,Upi,Chennai,
T09714,U115,2021-04-16,Expense,Rent,212.0,Cash,Delhi,
T02461,U163,2021-04-16,Expense,Utilities,140759.86999999106,Bank Transfer,Jaipur,
T04567,U059,2021-04-16,Expense,Savings,913.0,Upi,Ahmedabad,
T07711,U136,2021-04-16,Expense,Utiilties,40.0,Cash,Chennai,
T07656,U073,2021-04-16,Expense,Rent,228.0,Bank Transfer,Jaipur,
