transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T10040,U115,2021-12-16,1,0,54802.0,4,2,
T0132,U111,2021-07-21,0,2,6508.0,1,0,
T13393,U075,2023-08-01,0,12,7924.0,2,3,
T4531,U147,2021-12-16,0,14,7389.0,2,9,
T12074,U066,2023-10-26,0,2,9850.0,2,3,
T8981,U129,2021-12-16,0,4,4300.0,2,7,
T6338,U063,2021-12-16,1,5,68446.0,2,5,
T0472,U090,2023-03-12,0,14,9078.0,2,1,
T11799,U103,2021-06-16,0,4,3246.0,4,4,
T4991,U095,2021-12-16,0,4,4793.0,0,9,
T0088,U114,2021-12-16,1,11,49315.0,1,3,
T8382,U043,2022-07-07,0,4,1603.0,0,10,
T11296,U080,2021-05-26,0,14,5944.0,1,10,
T9030,U074,2023-10-21,0,13,6073.0,2,2,
T12525,U020,2021-12-16,0,4,8164.0,2,8,
T11869,U077,2023-05-16,0,4,2000.0,1,8,
T6922,U009,2021-12-16,0,14,1795.0,1,7,
T3210,U026,2021-12-16,0,4,1713.0,2,2,
T13968,U083,2021-12-16,1,5,34921.0,2,0,
T7950,U134,2021-12-16,0,13,3248.0,0,10,
T6731,U062,2022-10-25,1,9,11374.0,1,8,
T8596,U061,2024-04-13,0,10,4958.0,0,5,
T4692,U108,2021-12-16,0,14,5918.0,0,10,
T2589,U125,2024-02-07,0,14,999999.0,3,3,
T10816,U060,2021-10-04,0,4,7033.0,1,9,
T4240,U008,2021-12-16,0,4,4469.0,1,9,
T5940,U067,2021-12-16,0,4,7282.0,1,0,
T7996,U064,2021-12-16,0,13,1516.0,4,1,
T5621,U045,2021-12-16,0,6,1211.0,4,4,
T13404,U102,2021-12-16,0,13,219.0,1,0,
T9710,U065,2021-12-16,0,10,3268.0,0,4,
T0095,U128,2021-12-16,0,14,4044.0,0,0,
T5195,U135,2021-12-16,0,14,5501.0,0,9,
T8458,U051,2021-05-08,0,6,975.0,1,10,
T6929,U083,2024-03-19,0,3,728.0,0,3,
T11815,U051,2021-12-16,0,13,7752.0,4,1,
T1532,U009,2023-01-19,0,4,3838.0,0,9,
T4749,U056,2022-03-27,1,7,26157.0,1,7,
T8595,U103,2021-12-16,0,6,3998.0,2,4,
T0028,U148,2021-12-16,0,4,9047.0,4,9,
T3967,U122,2021-07-10,0,3,7273.0,4,0,
T12429,U033,2021-12-16,0,10,360.0,1,3,
T5347,U011,2021-12-16,0,3,5491.0,0,3,
T12192,U058,2021-08-28,0,4,217.0,0,3,
T5423,U043,2021-12-16,0,3,299.0,4,0,
T9816,U041,2022-12-25,0,4,5918.0,2,1,
T6606,U071,2022-09-23,0,4,1870.0,2,0,
T5964,U056,2021-12-16,1,5,77936.0,2,4,
T13105,U023,2021-08-13,0,4,999999.0,1,7,
T9934,U051,2021-12-16,0,3,6862.0,1,9,
T4988,U029,2022-02-17,0,10,2994.0,3,0,
T11624,U058,2023-05-03,0,13,1055.0,1,2,
T2679,U074,2021-12-16,0,14,5081.0,1,10,
T2590,U118,2024-09-06,0,14,3591.0,1,10,
T12808,U124,2021-04-29,0,3,334.0,4,10,
T0941,U019,2023-01-10,0,4,4864.0,4,3,
T9143,U116,2021-12-16,0,14,275.0,2,9,
T2140,U051,2021-12-16,0,12,1668.0,4,6,
T2530,U035,2021-12-16,0,4,2903.0,0,2,
T7717,U108,2021-12-16,0,4,7491.0,4,4,
T1966,U147,2021-12-16,0,10,42642.0,2,3,
T9343,U030,2022-07-29,0,4,1195.0,0,0,
T2065,U021,2021-12-16,0,4,6393.0,1,0,
T7959,U103,2021-12-16,0,4,3741.0,2,0,
T10434,U122,2021-12-16,0,3,1094.0,2,5,
T9271,U070,2021-12-16,0,10,2203.0,2,5,
T3856,U087,2021-12-16,0,13,2101.0,4,0,
T9016,U014,2021-12-16,0,4,5130.0,1,9,
T2945,U091,2021-12-16,1,9,17985.0,1,5,
T9335,U068,2021-12-16,0,13,7776.0,4,3,
T5578,U073,2021-12-16,0,4,4227.0,2,8,
T13382,U102,2021-12-16,0,4,205.0,0,5,
T10477,U074,2021-12-16,0,14,1113.0,2,2,
T3906,U051,2021-12-16,1,0,23559.0,4,2,
T13417,U053,2021-12-16,1,5,49255.0,0,0,
T9031,U086,2021-12-16,0,10,729.0,4,1,
T11283,U112,2021-12-16,0,4,667.0,0,6,
T6768,U069,2021-06-24,0,13,9971.0,0,10,
T3417,U105,2021-12-31,0,13,4038.0,2,5,
T11579,U006,2021-12-16,0,10,47633.0,0,7,
T3959,U100,2021-12-16,0,4,4529.0,4,5,
T5917,U106,2021-12-16,1,11,73117.0,1,3,
T11845,U032,2022-07-04,0,9,5918.0,2,6,
T6591,U075,2021-12-16,0,4,2642.0,0,7,
T7223,U053,2021-12-16,0,13,5693.0,1,1,
T5169,U045,2021-12-16,0,14,623.0,0,2,
T11261,U116,2024-11-04,0,8,6507.0,0,8,
T10966,U044,2021-11-30,0,4,3871.0,0,4,
T7318,U097,2021-12-16,0,10,9421.0,0,1,
T11476,U133,2021-12-16,1,9,55084.0,2,9,
T10783,U016,2022-09-11,0,14,1319.0,4,2,
T0520,U020,2021-12-16,0,4,2585.0,2,4,
T4579,U104,2021-12-16,0,13,1572.0,2,3,
T2100,U040,2021-12-16,1,7,76402.0,4,0,
T13361,U078,2024-08-09,0,1,2049.0,4,3,
T9489,U084,2023-03-25,0,14,3960.0,2,10,
T11028,U071,2021-12-16,1,9,13097.0,2,7,
T4825,U101,2021-12-16,0,10,5918.0,2,8,
T11098,U067,2021-12-16,0,14,3628.0,2,6,
T1205,U123,2021-12-16,0,8,9335.0,0,1,
T3612,U146,2021-12-16,0,13,9780.0,4,0,
T12727,U034,2021-12-16,0,13,8879.0,0,4,
T1536,U023,2021-01-03,0,4,4398.0,2,0,
T1153,U045,2021-12-16,0,4,1910.0,0,9,
T0947,U023,2021-12-16,0,4,2407.0,1,7,
T7163,U078,2021-12-16,0,4,2197.0,4,7,
T4623,U111,2021-12-16,0,4,3434.0,4,1,
T8743,U130,2023-09-11,0,10,5774.0,0,5,
T12890,U064,2021-12-16,0,4,3997.0,2,10,
T0876,U109,2021-12-16,0,14,2044.0,4,8,
T8141,U061,2022-05-21,0,13,5164.0,4,0,
T8151,U114,2021-12-16,0,12,5078.0,1,10,
T0446,U114,2021-01-10,0,10,4008.0,3,10,
T13680,U121,2021-12-16,0,10,47179.0,4,6,
T8842,U101,2021-12-16,0,4,7181.0,2,7,
T0623,U098,2021-12-31,0,14,3364.0,4,7,
T12523,U106,2021-01-06,0,4,2938.0,3,2,
T7296,U034,2021-12-16,0,6,5930.0,0,1,
T3002,U113,2021-12-16,0,2,5036.0,0,1,
T12710,U068,2023-06-07,0,3,2653.0,2,9,
T4373,U088,2021-12-16,0,4,4875.0,4,10,
T13590,U142,2021-12-16,0,3,1636.0,0,2,
T3216,U036,2021-12-16,0,1,6368.0,1,0,
T7903,U101,2021-11-02,0,4,1559.0,1,9,
T7146,U111,2021-12-16,0,13,5128.0,1,6,
T13989,U095,2021-12-16,1,11,74119.0,4,8,
T2062,U046,2021-12-16,0,1,8256.0,0,1,
T12056,U120,2021-12-16,0,6,5599.0,2,6,
T5545,U113,2023-06-11,0,14,255.0,2,9,
T13976,U023,2021-12-16,0,8,6714.0,2,4,
T13549,U013,2024-10-08,0,14,4778.0,0,4,
T13705,U122,2021-12-16,0,9,7781.0,0,3,
T11499,U137,2021-12-16,0,13,8947.0,1,1,
T12162,U074,2021-12-16,0,4,5094.0,3,6,
T0527,U108,2021-12-16,0,10,9444.0,1,7,
T2922,U042,2021-12-16,0,14,1870.0,0,1,
T12806,U145,2021-12-16,0,3,8213.0,4,4,
T12354,U075,2021-12-16,0,4,565.0,0,1,
T0620,U044,2021-12-16,0,8,6921.0,1,0,
T5515,U108,2021-12-16,1,5,21587.0,1,5,
T1151,U108,2021-12-16,0,2,837.0,0,3,
T3962,U077,2021-12-16,0,13,1986.0,2,7,
T7277,U062,2021-12-16,0,13,2486.0,4,9,
T12829,U087,2023-06-22,0,1,9634.0,4,6,
T9483,U053,2021-04-08,0,4,4367.0,1,8,
T13395,U032,2021-12-16,0,12,3121.0,4,2,
T6875,U123,2021-12-16,0,2,8259.0,3,6,
T11970,U015,2021-12-16,0,4,5918.0,1,4,
T0936,U084,2021-12-16,0,4,3019.0,0,8,
T1442,U068,2021-12-16,0,10,5873.0,0,4,
T6098,U067,2021-10-22,0,9,4989.0,1,0,
T2240,U033,2021-12-16,0,4,145.0,0,5,
T6536,U003,2022-03-22,0,10,5996.0,1,5,
T5206,U058,2021-06-09,0,14,7540.0,0,8,
T10407,U025,2021-12-16,0,4,5454.0,1,8,
T4152,U122,2021-12-16,0,4,5081.0,1,8,
T5994,U114,2021-10-06,0,4,8768.0,1,8,
T9262,U046,2024-10-22,0,6,6076.0,3,0,
T0882,U044,2021-12-16,0,13,9121.0,4,5,
T10426,U041,2021-12-16,0,6,3394.0,0,0,
T10789,U127,2021-12-16,0,10,28774.0,4,7,
T5285,U060,2023-04-30,0,3,8833.0,0,3,
T8311,U059,2024-04-18,0,4,7445.0,2,8,
T11886,U004,2024-03-21,0,10,7649.0,4,9,
T0981,U083,2021-12-16,0,4,5918.0,2,3,
T10280,U062,2021-12-16,0,10,39939.0,1,7,
T8683,U099,2021-12-16,0,10,5797.0,1,2,
T10756,U124,2023-06-11,0,2,5203.0,1,3,
T9223,U128,2021-12-16,0,4,3898.0,0,2,
T10952,U028,2024-12-08,0,4,4723.0,0,0,
T12177,U134,2021-03-12,0,10,45096.0,2,2,
T2936,U035,2021-12-16,1,9,12981.0,4,0,
T2703,U093,2021-12-16,0,12,7903.0,4,0,
T12516,U147,2021-12-16,0,4,5918.0,4,3,
T9119,U066,2022-12-17,0,14,650.0,4,2,
T0233,U103,2021-12-16,0,4,186.0,0,10,
T11398,U133,2022-09-03,0,13,7581.0,2,7,
T12631,U085,2021-12-16,0,14,7202.0,2,2,
T4080,U095,2021-12-16,0,4,1773.0,1,6,
T13351,U143,2021-12-16,0,14,7006.0,0,3,
T6947,U141,2021-12-16,0,4,1256.0,0,3,
T12292,U004,2022-04-14,0,13,1783.0,0,6,
T5919,U098,2021-12-16,0,9,7445.0,2,7,
T11894,U074,2023-01-17,0,4,92.0,4,0,
T4552,U085,2024-08-30,0,6,5683.0,2,4,
T4074,U072,2022-03-17,0,4,999999.0,1,4,
T11557,U124,2021-05-27,0,13,2799.0,1,0,
T4321,U090,2021-03-19,0,4,8624.0,2,4,
T5212,U033,2021-12-16,0,4,3872.0,2,1,
T10959,U111,2021-11-07,0,13,5918.0,3,5,
T2290,U109,2022-06-05,0,6,1621.0,3,1,
T3870,U011,2021-02-22,0,4,995.0,3,6,
T10364,U121,2021-12-16,0,3,2653.0,2,5,
T12790,U063,2021-12-16,0,10,766.0,1,9,
T2520,U105,2021-12-16,0,1,6103.0,1,7,
T13354,U119,2021-12-16,1,5,33528.0,4,6,
T3325,U074,2021-02-28,1,5,69344.0,4,6,
T10420,U116,2021-12-16,0,4,5918.0,4,9,
T5309,U008,2021-12-16,1,7,29479.0,0,2,
T11333,U089,2021-12-16,0,4,2475.0,2,4,
T3273,U002,2021-12-16,0,14,9866.0,1,0,
T12846,U114,2023-07-17,0,13,2375.0,4,10,
T1531,U063,2021-12-16,0,3,4372.0,4,0,
T10402,U005,2021-12-16,0,4,758.0,2,1,
T4701,U033,2021-12-16,0,14,2519.0,2,0,
T13402,U070,2021-12-16,0,4,3976.0,4,5,
T12732,U147,2024-03-08,0,4,5918.0,4,9,
T5356,U050,2021-07-17,0,4,2639.0,0,10,
T7068,U052,2021-12-16,0,4,6568.0,1,6,
T13300,U051,2021-12-16,1,0,61069.0,2,0,
T9744,U119,2021-12-16,0,4,2666.0,4,8,
T3848,U143,2021-12-16,0,14,5651.0,4,6,
T10211,U055,2021-12-16,1,11,21856.0,1,6,
T2733,U138,2021-12-16,0,13,4502.0,0,3,
T5913,U129,2021-12-16,0,10,8521.0,0,1,
T5646,U126,2021-12-16,0,13,4831.0,0,0,
T9702,U022,2024-02-14,1,0,75836.0,0,8,
T7236,U046,2023-09-18,0,2,2993.0,2,3,
T2906,U063,2021-12-16,0,4,3136.0,4,9,
T2300,U072,2021-12-16,0,2,4150.0,4,4,
T2786,U060,2021-12-16,0,4,8292.0,1,8,
T5184,U138,2021-12-16,0,6,168.0,2,9,
T9778,U031,2021-01-20,0,4,201.0,1,0,
T10335,U145,2024-02-27,0,3,257.0,4,9,
T7358,U118,2021-12-16,0,4,3940.0,1,5,
T5798,U013,2021-12-16,0,10,4115.0,3,4,
T13489,U016,2022-02-02,0,6,6837.0,4,2,
T7113,U049,2021-12-16,0,10,6367.0,4,9,
T7855,U124,2021-12-16,0,4,3816.0,1,3,
T7636,U136,2021-12-16,0,3,1481.0,0,9,
T3196,U083,2023-01-15,0,10,35570.0,2,9,
T5772,U150,2021-09-29,0,10,13459.0,0,9,
T10753,U090,2021-10-19,0,4,937.0,2,7,
T13564,U146,2021-12-16,0,10,652.0,1,0,
T11095,U097,2021-12-16,0,4,2290.0,0,5,
T1320,U122,2021-08-26,0,3,7976.0,2,3,
T1239,U128,2021-12-16,0,2,2724.0,0,9,
T7893,U099,2023-06-27,0,10,16138.0,2,3,
T3635,U016,2023-09-06,0,13,6951.0,2,9,
T13394,U122,2021-12-16,0,4,3522.0,4,9,
T13480,U067,2021-05-04,0,10,9287.0,2,8,
T13563,U145,2021-12-16,0,10,3517.0,2,10,
T3517,U144,2023-06-28,1,9,18227.0,1,9,
T5255,U097,2021-12-16,0,3,6922.0,1,8,
T12155,U010,2022-04-22,1,0,48000.0,2,5,
T8518,U126,2021-12-16,0,3,7890.0,2,4,
T13794,U055,2022-06-11,0,2,7055.0,2,2,
T12632,U084,2021-12-16,1,7,49660.0,0,1,
T8117,U101,2021-12-16,0,10,7157.0,4,5,
T3795,U149,2021-12-16,0,4,5918.0,1,5,
T1095,U105,2024-06-28,1,5,32722.0,2,5,
T9598,U050,2022-05-18,0,10,38642.0,1,10,
T7450,U048,2023-06-19,0,10,5918.0,0,9,
T12030,U047,2022-11-27,0,10,9384.0,0,0,
T13180,U074,2022-10-07,0,10,4980.0,4,10,
T2376,U130,2021-12-16,0,14,234.0,1,3,
T3858,U124,2021-06-30,0,2,7612.0,1,5,
T6773,U027,2023-01-14,1,9,17938.0,1,3,
T7976,U028,2021-05-25,1,5,25157.0,2,4,
T2595,U135,2021-12-16,0,12,6031.0,1,8,
T5225,U010,2021-12-16,1,9,20023.0,4,5,
T4672,U075,2021-12-16,0,4,715.0,2,2,
T7966,U100,2021-12-16,0,6,1112.0,2,10,
T2838,U117,2023-08-16,0,10,1680.0,1,8,
T6666,U004,2024-09-05,0,13,7543.0,0,5,
T13386,U060,2024-06-03,0,10,25844.0,2,9,
T10796,U064,2021-12-16,0,4,4097.0,4,8,
T1170,U076,2022-10-14,0,3,3742.0,2,4,
T3218,U002,2021-12-16,0,2,2325.0,4,8,
T2051,U020,2021-12-16,1,9,14617.0,0,9,
T5971,U030,2021-12-16,0,10,6246.0,1,6,
T0302,U148,2021-12-16,0,10,7481.0,0,5,
T5923,U077,2021-12-16,0,4,3745.0,2,9,
T10278,U122,2024-09-17,0,14,9442.0,2,0,
T4968,U103,2021-12-16,1,0,41698.0,2,5,
T11862,U099,2022-09-05,0,4,6945.0,2,4,
T12244,U018,2022-11-15,0,10,4758.0,4,9,
T1339,U051,2021-12-16,0,6,1145.0,0,8,
T13643,U116,2024-08-09,0,4,5918.0,4,7,
T5028,U049,2021-12-16,0,13,9829.0,2,9,
T6002,U078,2021-12-16,0,13,4834.0,2,0,
T11216,U030,2021-12-16,0,10,2334.0,2,4,
T2089,U131,2021-12-16,0,2,4962.0,0,7,
T0108,U141,2021-12-16,0,13,1441.0,2,5,
T7126,U111,2021-12-16,0,10,1612.0,3,6,
T1057,U017,2021-12-16,0,14,3809.0,2,3,
T11891,U058,2024-09-23,0,14,3649.0,4,10,
T4129,U125,2021-12-16,0,10,1113.0,0,7,
T0135,U030,2021-12-16,0,2,9769.0,4,1,
T8374,U019,2021-12-16,0,13,5754.0,4,1,
T0699,U045,2021-12-16,0,3,2634.0,1,0,
T3536,U012,2021-12-16,0,4,5911.0,2,8,
T8017,U091,2021-12-16,0,1,2807.0,0,0,
T5820,U045,2024-05-26,0,3,4911.0,1,4,
T6934,U058,2021-12-16,0,14,4975.0,4,8,
T9314,U071,2021-12-16,0,12,3767.0,4,6,
T2618,U055,2021-12-16,0,10,8690.0,2,10,
T11926,U011,2024-03-31,0,3,8255.0,3,2,
T9640,U072,2021-12-16,0,4,999999.0,0,3,
T3271,U099,2024-11-25,1,5,63736.0,0,9,
T12654,U149,2021-12-16,0,14,3203.0,2,3,
T6523,U010,2023-05-12,1,0,365282.0,0,0,
T1049,U033,2021-12-16,0,4,3020.0,2,6,
T3452,U074,2021-12-16,0,10,2944.0,3,4,
T4742,U054,2023-08-31,0,9,8830.0,4,6,
T3742,U030,2021-12-16,0,14,7520.0,0,7,
T11878,U083,2021-12-16,0,10,37972.0,1,7,
T13595,U095,2021-12-16,0,14,1837.0,1,7,
T0829,U043,2024-09-14,0,4,8956.0,1,6,
T0588,U039,2024-08-22,0,4,4755.0,2,7,
T10358,U098,2024-02-07,0,10,6826.0,0,10,
T5543,U013,2021-11-30,1,5,79300.0,0,7,
T0014,U139,2022-10-05,0,14,5918.0,1,7,
T9999,U013,2021-12-16,0,13,8520.0,1,10,
T9785,U057,2021-12-16,0,13,8025.0,2,7,
T13340,U024,2021-12-16,0,3,5918.0,2,1,
T3949,U062,2021-12-16,0,13,3148.0,4,5,
T7668,U079,2022-08-05,0,3,3054.0,2,5,
T10319,U082,2021-09-01,0,1,4117.0,1,8,
T13445,U060,2024-08-18,0,14,5918.0,2,6,
T8853,U124,2021-12-16,0,3,7277.0,0,8,
T9202,U041,2021-03-17,0,13,3328.0,4,5,
T2174,U021,2021-12-16,0,13,8920.0,2,1,
T0818,U046,2022-03-05,0,4,2303.0,4,9,
T11725,U139,2021-12-16,0,4,3780.0,1,6,
T1331,U100,2021-10-28,0,14,4708.0,0,5,
T9549,U050,2023-02-16,0,14,9318.0,1,6,
T6354,U148,2021-12-16,0,2,3707.0,0,0,
T7801,U071,2021-12-16,0,2,9174.0,0,5,
T0219,U061,2024-06-22,0,4,5108.0,4,4,
T13944,U041,2021-11-11,0,2,3615.0,0,6,
T1014,U094,2021-12-16,0,2,5264.0,4,10,
T1648,U123,2021-09-14,0,6,5968.0,0,2,
T10292,U005,2021-12-16,1,7,44839.0,0,5,
T4416,U117,2021-12-16,0,12,5918.0,1,5,
T11536,U111,2021-12-16,0,12,7364.0,1,7,
T3903,U069,2021-12-16,0,4,5414.0,2,8,
T10447,U067,2021-12-16,0,10,5930.0,2,0,
T8328,U020,2024-10-05,0,14,4435.0,0,5,
T6366,U087,2021-12-16,0,10,7979.0,0,6,
T7025,U126,2021-12-16,1,7,79771.0,2,10,
T3966,U143,2023-12-09,0,8,6278.0,4,10,
T7751,U048,2021-12-16,0,12,8824.0,2,5,
T8515,U110,2021-12-16,0,6,6862.0,1,1,
T8426,U070,2021-12-16,0,2,6111.0,0,10,
T1483,U023,2021-12-16,0,10,4489.0,2,8,
T0633,U069,2021-12-16,0,3,1097.0,0,8,
T4827,U140,2023-04-30,0,10,32922.0,3,10,
T0267,U011,2024-03-02,0,6,6536.0,2,9,
T6514,U033,2023-09-27,0,10,6946.0,1,7,
T8728,U002,2021-12-16,0,3,1733.0,0,1,
T8184,U106,2021-12-16,0,4,9374.0,4,10,
T11152,U125,2021-12-16,0,4,5006.0,1,7,
T7278,U111,2022-01-26,0,4,2250.0,2,8,
T0695,U116,2021-12-16,0,4,2463.0,2,10,
T4495,U057,2021-12-16,0,4,5594.0,2,4,
T8668,U121,2021-12-16,0,4,4697.0,0,10,
T11880,U144,2021-12-16,0,13,485.0,2,10,
T2842,U048,2021-04-06,0,4,6661.0,4,1,
T5712,U132,2021-12-16,1,7,23760.0,0,5,
T3714,U135,2021-12-16,1,11,63400.0,0,5,
T13112,U119,2021-12-16,0,14,1245.0,1,2,
T2834,U012,2021-12-16,0,4,1022.0,2,2,
T8822,U042,2021-12-16,0,10,4893.0,0,10,
T4246,U119,2021-12-16,1,5,10833.0,4,5,
T11773,U003,2023-03-25,0,6,5749.0,4,7,
T10518,U087,2021-12-16,0,14,2990.0,1,9,
T5104,U028,2021-12-16,0,14,2442.0,4,3,
T7391,U082,2021-12-16,0,10,20047.0,2,9,
T2481,U006,2024-04-03,0,14,2965.0,4,0,
T2213,U067,2021-12-16,0,13,924.0,2,4,
T4915,U049,2021-12-16,1,5,59537.0,0,10,
T0674,U138,2021-12-16,0,14,8947.0,0,7,
T3280,U082,2021-12-16,1,0,51115.0,2,8,
T4113,U038,2021-12-16,0,4,4224.0,1,7,
T6140,U094,2021-12-16,0,1,9390.0,0,5,
T8322,U002,2021-12-16,1,0,52057.0,4,6,
T13890,U090,2021-12-16,0,2,801.0,2,8,
T2359,U115,2021-12-16,0,9,3554.0,1,10,
T12649,U086,2021-03-19,0,13,7457.0,1,3,
T13177,U007,2021-12-16,0,4,7688.0,4,3,
T5581,U047,2021-12-16,0,10,5330.0,0,9,
T8917,U103,2021-12-05,0,6,9357.0,1,7,
T9166,U051,2021-02-19,1,5,47673.0,1,8,
T4327,U033,2021-12-16,0,3,6763.0,2,0,
T2218,U081,2021-12-16,0,3,2959.0,0,9,
T3245,U052,2021-05-07,0,6,3194.0,0,0,
T6434,U044,2022-10-25,0,10,3671.0,1,10,
T9358,U048,2024-08-04,0,4,9974.0,4,5,
T7336,U086,2021-12-16,0,6,7298.0,2,7,
T5016,U010,2021-12-16,0,4,103.0,1,5,
T10565,U068,2023-05-21,1,7,44561.0,2,10,
T5863,U108,2021-12-16,0,4,1411.0,0,10,
T11751,U045,2021-12-16,0,4,3661.0,4,4,
T6167,U066,2023-09-08,0,14,6911.0,0,2,
T7398,U111,2021-12-16,0,3,1516.0,0,0,
T9745,U075,2024-01-01,0,13,6332.0,2,1,
T3580,U023,2021-12-16,0,4,2207.0,0,1,
T1803,U012,2023-10-23,0,4,846.0,0,0,
T2068,U145,2024-05-03,0,3,6812.0,4,3,
T3627,U077,2021-12-16,0,4,4750.0,2,4,
T7192,U147,2021-12-16,0,14,5918.0,0,7,
T2946,U130,2021-12-16,0,4,4677.0,0,7,
T8882,U091,2021-12-16,1,7,40368.0,1,10,
T8475,U115,2021-12-16,0,9,9909.0,1,6,
T4085,U125,2021-12-16,0,8,3379.0,1,4,
T0836,U084,2021-12-16,0,13,8692.0,2,4,
T12695,U040,2021-12-16,0,8,7452.0,1,10,
T11650,U071,2021-12-16,0,4,2667.0,1,10,
T4003,U132,2022-07-30,0,4,247.0,4,4,
T4154,U147,2022-05-19,0,12,5918.0,4,7,
T1554,U070,2021-12-16,0,2,3351.0,2,4,
T13905,U047,2022-07-18,0,2,161.0,1,2,
T4814,U074,2021-12-16,0,13,7718.0,4,7,
T11759,U004,2021-12-16,0,6,9384.0,4,5,
T10443,U025,2021-12-16,0,2,1994.0,1,6,
T13797,U079,2021-12-16,1,5,26214.0,0,2,
T4927,U149,2024-09-25,0,12,7003.0,2,3,
T1874,U109,2021-10-15,0,3,5518.0,0,6,
T9105,U027,2024-04-13,0,12,319.0,3,10,
T6032,U080,2021-09-28,0,10,3723.0,1,3,
T5220,U131,2021-10-18,0,10,8777.0,0,2,
T12087,U048,2024-04-10,0,4,1793.0,2,3,
T4935,U021,2021-12-16,0,4,5918.0,1,6,
T1933,U130,2021-12-16,0,9,927.0,4,8,
T0192,U150,2022-05-13,0,4,2639.0,2,8,
T6656,U007,2021-03-25,0,12,5918.0,0,4,
T11924,U034,2021-12-16,0,13,4941.0,4,8,
T13806,U132,2021-12-16,0,10,3257.0,0,7,
T0809,U113,2021-12-16,0,3,3659.0,2,1,
T6852,U118,2021-12-16,1,11,12315.0,0,7,
T7894,U126,2024-09-18,0,13,5673.0,1,0,
T9687,U146,2021-12-16,0,10,3249.0,3,4,
T1250,U047,2024-01-03,0,3,1183.0,2,6,
T8898,U103,2023-08-08,0,8,9334.0,0,1,
T12491,U036,2021-04-25,0,14,9735.0,0,1,
T9977,U134,2021-12-16,0,14,2182.0,0,5,
T11189,U028,2021-12-16,0,12,4615.0,4,6,
T12965,U124,2024-05-25,0,4,1969.0,2,5,
T1673,U019,2021-12-16,0,14,4276.0,1,1,
T3812,U091,2024-05-03,0,13,452.0,1,10,
T4208,U106,2021-12-16,1,7,32710.0,4,4,
T6449,U020,2021-12-16,0,10,2249.0,3,5,
T11239,U051,2021-07-04,1,9,39950.0,1,8,
T10745,U068,2021-12-16,0,4,805.0,1,4,
T9941,U101,2023-03-11,0,4,3744.0,0,5,
T7258,U012,2021-12-16,0,10,5272.0,2,4,
T12479,U016,2023-01-23,0,6,5947.0,4,5,
T7096,U001,2021-12-16,0,6,4635.0,0,10,
T4981,U085,2021-12-16,0,9,3440.0,4,4,
T10983,U062,2021-12-16,0,4,2422.0,1,3,
T10001,U136,2022-06-04,0,8,6097.0,4,3,
T5799,U097,2021-02-14,1,11,76175.0,4,7,
T0764,U017,2021-12-16,1,5,41380.0,4,5,
T4582,U147,2024-12-15,0,4,707.0,0,7,
T12402,U096,2023-04-23,0,10,9790.0,1,6,
T12575,U063,2022-05-27,0,4,6979.0,3,3,
T1701,U040,2022-01-07,1,9,12487.0,1,5,
T5393,U064,2021-12-16,0,10,5461.0,2,1,
T4804,U132,2021-12-16,0,2,939.0,2,5,
T8561,U048,2021-07-22,0,14,7737.0,2,3,
T9856,U144,2021-12-16,0,4,2228.0,4,0,
T8033,U129,2024-09-05,1,11,38533.0,3,0,
T12637,U001,2021-12-16,0,4,8434.0,1,4,
T12507,U085,2021-12-16,0,8,5918.0,0,1,
T12163,U104,2021-12-16,0,10,1853.0,1,6,
T9965,U023,2021-12-16,1,9,10125.0,4,5,
T11244,U110,2021-12-16,0,4,123.0,0,10,
T3259,U124,2022-01-08,0,13,5337.0,2,5,
T3926,U135,2021-12-16,0,2,7537.0,0,10,
T12164,U029,2022-09-16,0,14,2887.0,1,2,
T8902,U091,2022-09-01,0,4,2417.0,4,2,
T12111,U098,2021-12-26,0,13,4060.0,0,2,
T11598,U032,2021-10-16,0,4,4303.0,4,9,
T12756,U109,2021-12-16,0,4,4467.0,2,10,
T10239,U038,2024-03-24,1,11,22040.0,2,4,
T5675,U006,2021-12-16,0,8,8687.0,4,1,
T11027,U037,2021-12-16,1,9,55732.0,3,8,
T2601,U001,2021-12-16,0,10,8336.0,3,1,
T12301,U136,2024-02-18,0,13,5918.0,4,10,
T9526,U018,2021-12-16,0,3,8041.0,2,1,
T9586,U075,2021-08-02,0,14,2104.0,0,1,
T10391,U068,2021-12-16,0,2,4228.0,1,7,
T4546,U070,2021-12-16,0,10,36190.0,4,7,
T0878,U085,2024-04-19,0,14,6488.0,3,4,
T10156,U060,2021-12-16,1,9,38336.0,4,6,
T5567,U003,2021-12-16,0,4,2075.0,1,2,
T7884,U050,2021-12-16,0,4,4027.0,2,1,
T12713,U084,2021-12-16,0,2,5918.0,1,2,
T7602,U053,2021-12-16,0,4,2081.0,1,8,
T8388,U083,2022-06-05,0,4,3297.0,0,0,
T13255,U073,2021-12-16,0,4,4424.0,0,10,
T11937,U132,2022-09-29,0,4,6082.0,2,10,
T4312,U065,2021-10-24,1,11,58626.0,2,3,
T8976,U092,2021-12-16,1,7,5918.0,2,2,
T13525,U149,2021-12-29,0,9,7781.0,1,1,
T10219,U138,2023-11-08,1,11,50508.0,0,4,
T1958,U150,2024-11-29,0,6,2420.0,4,8,
T4834,U051,2021-12-16,0,3,2871.0,1,3,
T7063,U074,2021-12-16,0,3,4713.0,0,2,
